##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	BT20 paired-end RNA-seq subsampled _end 1_
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	419200
Sequences flagged as poor quality	0
Sequence length	50
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
79	34	-0.018651271954084336
79	35	-0.19373501011228456
79	36	-0.5496164716545167
79	37	-0.4060259053525499
79	38	-0.3288816387030238
79	39	-0.4563415146477041
79	40	-0.42463090655618174
79	41	-0.5460876538336876
79	42	-0.12313473112639883
79	43	-0.3476633138308287
79	44	-0.24535853207601122
79	45	-0.3024737875160497
79	46	-0.004212162355209159
79	47	-0.19144890678516902
79	48	-0.1125696682264632
79	49	-0.025759420915782982
79	50	-0.15362851649953768
80	1	0.015601520151044213
80	2	0.12252020885773618
80	3	0.3068973883901762
80	4	0.2625732521510429
80	5	0.22521920566211406
80	6	0.2444358666923634
80	7	0.00905615458725606
80	8	-0.01152115289065847
80	9	0.11055474716926739
80	10	0.22225837803991766
80	11	0.21541229773555415
80	12	0.15152922072292085
80	13	0.07792458776624045
80	14	0.29451775376432465
80	15	-0.006009179503934092
80	16	0.09500873765723838
80	17	0.12633373951196347
80	18	-0.08781772822634792
80	19	0.1367194583493898
80	20	0.21915542830588208
80	21	0.16794972761123717
80	22	0.11388362890968295
80	23	0.3213155746135996
80	24	0.10689356469651301
80	25	0.4465415884050685
80	26	0.13216318836623486
80	27	0.38894817252792535
80	28	0.18017885759471142
80	29	0.1349262284078634
80	30	0.0982727181537939
80	31	0.015485338662358572
80	32	-0.10558258310594226
80	33	-0.06762593331956168
80	34	-0.05228925113661376
80	35	-0.18347274128185376
80	36	0.1410312913466356
80	37	0.004435554994664415
80	38	0.20847653498417174
80	39	0.016923859226956495
80	40	0.0733185925357418
80	41	0.09215516453098616
80	42	0.08393656771946212
80	43	0.10440378637031955
80	44	0.29775080844384405
80	45	0.36886997407904687
80	46	0.4323785381349552
80	47	0.3738156078319719
80	48	0.265484113483069
80	49	0.5795582114391706
80	50	0.7652009404106508
81	1	-0.02383348136958574
81	2	0.09606124896857438
81	3	0.09460619340037368
81	4	0.20116233290211483
81	5	-0.083727729987082
81	6	0.027380031416001316
81	7	0.07898260115682376
81	8	0.05251426088962319
81	9	0.21926288760788282
81	10	0.2115125935638531
81	11	0.20920587504550525
81	12	0.230568182639594
81	13	0.05963197352188132
81	14	0.39197323310065
81	15	0.3311651522637149
81	16	0.18390363397280396
81	17	0.029801902027877247
81	18	0.15498743966245598
81	19	0.22440911468704172
81	20	0.2606404641814848
81	21	0.26032517676024725
81	22	0.23783185991025846
81	23	0.543271217276839
81	24	0.3940222775677995
81	25	0.27817970102179146
81	26	0.15090635961168886
81	27	0.30137115544054893
81	28	0.3831885783620095
81	29	0.5085055658637927
81	30	0.5466332538660694
81	31	0.13743985493309907
81	32	0.2752619859926071
81	33	0.2208431866299776
81	34	0.213561907358077
81	35	0.2119135550269604
81	36	0.14145932049767396
81	37	0.3913063239828247
81	38	0.30075060880793814
81	39	0.2509206377444002
81	40	0.13748917341635547
81	41	0.3985677170490334
81	42	0.11951930688074697
81	43	0.21927329379887794
81	44	0.5825591527595009
81	45	0.4019408579592465
81	46	0.20913880801860074
81	47	0.24564340494615777
81	48	0.471512566157692
81	49	0.4884781136683003
81	50	0.6721383918349773
82	1	0.07852370021952026
82	2	-0.08447525704399084
82	3	0.1254717691927425
82	4	0.0544365506304203
82	5	-0.001763305673129878
82	6	-0.05003376718691044
82	7	0.024385724927462604
82	8	-0.007696471357085954
82	9	0.03662118558880678
82	10	0.0019073709765891067
82	11	0.1302822894076172
82	12	0.009830938745189144
82	13	0.10361781129419967
82	14	0.07271706902294994
82	15	0.26057729222735304
82	16	0.20503002015932026
82	17	0.18213090801386045
82	18	0.22228991805229725
82	19	0.3727084778120897
82	20	0.24694605783612644
82	21	0.08346744760753921
82	22	0.2230104294402082
82	23	0.20586571187030955
82	24	0.2538353616799469
82	25	0.5730028326603289
82	26	0.1649197350489402
82	27	0.14031302863970296
82	28	0.12638656247735014
82	29	0.24886472506126722
82	30	0.4239258442140681
82	31	-0.037844293366262605
82	32	0.05560923701064979
82	33	0.14689551882565155
82	34	0.23116900123067552
82	35	0.45102341861451123
82	36	0.4543467350405379
82	37	0.4049475688128723
82	38	0.5123228074618851
82	39	0.16331046050390796
82	40	0.4015317876870341
82	41	0.5226785907053824
82	42	0.26348069035602606
82	43	0.37611039628364296
82	44	0.6023990302753717
82	45	0.266559743055943
82	46	0.36177615079341763
82	47	0.3713172271527867
82	48	0.6422460887460204
82	49	0.322348378306323
82	50	0.5218401557340542
83	1	0.04754979694593686
83	2	-0.2546912827832273
83	3	-0.06149518857243663
83	4	-0.12770430019435963
83	5	0.0188944748283717
83	6	-0.0761560285627354
83	7	-0.010826981267314295
83	8	0.13683138728139
83	9	0.05710022138881499
83	10	-0.0661688253361632
83	11	-0.13607285077929987
83	12	-0.021142964528387154
83	13	-0.2270854214313971
83	14	-0.18825019516171437
83	15	-0.19450671778235318
83	16	-0.2762783910556337
83	17	-0.1026604713845316
83	18	-0.18780149709503746
83	19	-0.4517131554037874
83	20	-0.20236705181098102
83	21	-0.3031318067717095
83	22	-0.15495800935249804
83	23	-0.06723065705875086
83	24	-0.3518793617764615
83	25	-0.23903434623758102
83	26	-0.272749434043547
83	27	-0.19805069129288455
83	28	-0.07784202646090677
83	29	-0.23389917872301424
83	30	-0.3392374263032707
83	31	-0.09494045801566386
83	32	0.07228356416452186
83	33	-0.1755088527590445
83	34	0.11838109458648205
83	35	0.20001478779892778
83	36	0.03450096618296783
83	37	0.1887941547890719
83	38	0.1698734943522382
83	39	0.12475267489541153
83	40	0.06579816836217844
83	41	-0.4523992909145562
83	42	-0.650440968394804
83	43	-0.28422360095858323
83	44	-0.40778941770992105
83	45	-0.4356260492937807
83	46	-0.08352797054869399
83	47	-0.23358037766821838
83	48	-0.1968326099925548
83	49	-0.13758727360113454
83	50	-0.17855818960070735
84	1	0.1428262058097971
84	2	0.10390270293536474
84	3	0.2313238801191062
84	4	0.036146314978793725
84	5	0.15282454288295355
84	6	0.09496938630199026
84	7	0.17370820261414366
84	8	0.13678110064757476
84	9	0.23583568017053835
84	10	0.23404237852584941
84	11	0.3905120162963698
84	12	0.005626286871255104
84	13	0.07156689678242145
84	14	-0.05663331226252666
84	15	0.1908565193358882
84	16	0.21554164984416246
84	17	0.2952073753418034
84	18	0.3200767422022892
84	19	0.38336344790172205
84	20	0.3183678035311317
84	21	0.360735570612718
84	22	0.539869172249297
84	23	0.21065328139040673
84	24	0.4216296395309911
84	25	0.5010172813731373
84	26	0.34617845492356736
84	27	0.39053759527388365
84	28	0.4056136710147058
84	29	0.23567740782028324
84	30	0.40609429785777706
84	31	0.18884377880085168
84	32	0.2730948551900383
84	33	0.25630247179088883
84	34	0.42636996447819797
84	35	0.10716889956935205
84	36	0.013766110840855106
84	37	0.12372325063539336
84	38	0.15944739894172955
84	39	0.3779961627763342
84	40	0.47348867089326774
84	41	0.3001569463042557
84	42	0.3597672182691767
84	43	0.29271494877490056
84	44	0.3577742954551155
84	45	0.27167221749357395
84	46	0.01992839741536301
84	47	0.0807948947177195
84	48	0.13743940717194647
84	49	0.13716213134036082
84	50	0.5765961903650947
85	1	0.046191573376020756
85	2	0.11799894748304496
85	3	0.08078662702502726
85	4	-0.06063016645671837
85	5	-0.019167371723952442
85	6	0.11573253393134308
85	7	0.10645404466527708
85	8	0.0486574083180642
85	9	0.08494380457211292
85	10	0.13884396723467063
85	11	0.25217377735172164
85	12	0.2443581567957196
85	13	0.06534327183118194
85	14	0.06161556181102412
85	15	-0.004292244804680934
85	16	0.026226425900048866
85	17	0.00384952577267228
85	18	0.182961950897635
85	19	0.3535396952863792
85	20	0.17011786559007191
85	21	0.08042421205389871
85	22	0.4700617322691514
85	23	0.0781308515170096
85	24	0.17436909837704917
85	25	0.41307090029579285
85	26	0.22113855989182696
85	27	0.2815443685637149
85	28	0.3002021315984109
85	29	0.07980308603582387
85	30	-0.06181236549907965
85	31	-0.3485334331570158
85	32	0.155324721497351
85	33	0.10739648221679232
85	34	0.07561284543142222
85	35	0.1403792971011768
85	36	0.2313802106316274
85	37	0.26507578086696526
85	38	0.14762073842185686
85	39	0.35388183248092986
85	40	0.3532361796701764
85	41	0.4975043699717645
85	42	0.38760508486019063
85	43	0.5265884903898481
85	44	0.37483163791407037
85	45	0.4322630185858074
85	46	0.7946899137811911
85	47	0.9015154876465417
85	48	0.8941683691918811
85	49	0.8141010298828633
85	50	1.172858469169313
86	1	0.05775226701764069
86	2	0.06019547927495239
86	3	-0.05216134985358423
86	4	0.002953648572187717
86	5	-0.022057545134352097
86	6	-0.06056804410334138
86	7	-0.02071358539252799
86	8	-0.10741195584378715
86	9	-0.08268625323135126
86	10	-0.2889016975052101
86	11	0.04408129180259124
86	12	-0.11402334609445575
86	13	-0.18032146805321503
86	14	-0.21584108558781878
86	15	-0.32221131994919006
86	16	-0.5749296434641167
86	17	-0.3371909366550767
86	18	-0.10316521673242107
86	19	-0.11466839719916777
86	20	-0.20271450435212301
86	21	0.14111785367239804
86	22	0.07699814845412334
86	23	0.09258171856902919
86	24	-0.21869448543797887
86	25	-0.003114070802475055
86	26	0.29917324197275263
86	27	-0.293600140106804
86	28	0.16725415471979943
86	29	0.2243117565560553
86	30	0.20986393507895684
86	31	0.12834517955974434
86	32	0.1061917735204716
86	33	-0.013990801020206334
86	34	0.08717353907304215
86	35	0.3340209155982876
86	36	0.0637501528281561
86	37	0.36912202364153046
86	38	0.3817247846646268
86	39	0.16891073421503222
86	40	0.3445656594389632
86	41	0.35588587286193274
86	42	0.5292235819700153
86	43	0.4225422476152829
86	44	0.5309010020759217
86	45	0.6143439434412983
86	46	0.47388066522628236
86	47	0.600937452964466
86	48	0.6167117217930311
86	49	0.30254033624125043
86	50	0.7364422841982119
87	1	-0.03368479649323319
87	2	0.007862370834189392
87	3	0.037124038815477434
87	4	0.22342738172803678
87	5	-0.19329804038425635
87	6	-0.05828872753362191
87	7	-0.3293786352639714
87	8	-0.10700167886123779
87	9	-0.09068209575793418
87	10	-0.03260622513964506
87	11	-0.12923794015889456
87	12	-0.1255111016058379
87	13	-0.050455127176860515
87	14	0.03465580542437863
87	15	-0.18616347253576038
87	16	0.11436303901797373
87	17	0.1503001740103045
87	18	-0.16920157639034272
87	19	-0.1060890496307465
87	20	-0.016229939883935174
87	21	0.1865856606051679
87	22	0.137090050498216
87	23	0.12243164836608145
87	24	0.3940222775677995
87	25	0.08206854804109298
87	26	0.12746776614262245
87	27	0.40132701293562434
87	28	0.0827826826459841
87	29	0.16823145167467146
87	30	0.12376958960750528
87	31	0.45893725483189485
87	32	0.12336870318988247
87	33	0.1868534578372234
87	34	-0.06317929913195286
87	35	-0.008669772025932332
87	36	0.002937986748037247
87	37	-0.0015404369262910222
87	38	-0.17717275549692602
87	39	0.150092696615431
87	40	0.11204801752871418
87	41	0.170103337897217
87	42	0.27827082764387256
87	43	0.05481554678926415
87	44	0.08378114649342194
87	45	0.18033471676783108
87	46	0.27898086398268873
87	47	0.11001825017822853
87	48	-0.04906753095582417
87	49	0.37628078590481806
87	50	0.3001355064224569
88	1	-0.02747800904081288
88	2	-0.1396953932334455
88	3	0.013460080057576818
88	4	-0.02835230058122562
88	5	-0.11909575680758877
88	6	0.09679720902128963
88	7	0.16198118160323105
88	8	0.22876039738826393
88	9	-0.15335482962912295
88	10	0.08224260655126159
88	11	0.18693599877822464
88	12	0.1899649227001987
88	13	0.22392768365105553
88	14	0.2874497903308111
88	15	0.26581534808156704
88	16	0.09982780363463206
88	17	-0.001035634593584689
88	18	0.354923006024066
88	19	0.26800249815779864
88	20	0.021048006944276665
88	21	0.11710127993460873
88	22	0.0403125549881338
88	23	0.17642232422661408
88	24	-0.1428508787743823
88	25	0.17571008047551118
88	26	0.0703039050927714
88	27	0.0478751271702933
88	28	0.14025362613351433
88	29	0.26515783563938555
88	30	0.15452436101719513
88	31	-0.02061384647738862
88	32	0.18493407917975446
88	33	0.24129079906164463
88	34	0.021398648626814065
88	35	0.06828694796141122
88	36	-0.014872794637184938
88	37	-0.039432548629854125
88	38	-0.027307220382517983
88	39	0.2322046793443704
88	40	0.4677518411703403
88	41	0.29096354094384935
88	42	0.13192278227011656
88	43	0.2295826759406907
88	44	0.21392826689765343
88	45	0.2105125454158241
88	46	0.43436457744685697
88	47	0.369084161235989
88	48	0.6279654943645241
88	49	0.49658265724658435
88	50	0.45476547208505735
89	1	0.2630698567282934
89	2	0.12768226352473988
89	3	0.3620721366342323
89	4	0.2772978015290519
89	5	0.3411820840012254
89	6	0.29647953259741655
89	7	0.309499019386557
89	8	0.3558309669367077
89	9	0.35759996451151466
89	10	0.19295031902888837
89	11	0.295551080844632
89	12	0.3083372092140806
89	13	0.5005078717356639
89	14	0.337647707785365
89	15	0.4503954353165227
89	16	0.38326576848852056
89	17	0.28235190543112054
89	18	0.36836122300211116
89	19	0.10160056184435717
89	20	0.13498290848979622
89	21	0.10721801341417603
89	22	0.2822004605928541
89	23	0.309468236033581
89	24	0.026500910046429738
89	25	0.15190956109977094
89	26	0.11803100591721716
89	27	0.05894337717659681
89	28	0.20093990805873574
89	29	0.004436256333733013
89	30	0.25902981950495985
89	31	0.1029017726134498
89	32	0.2732783799134353
89	33	0.23521460714474074
89	34	0.14231738901457902
89	35	0.38954353470472114
89	36	0.24131055004173163
89	37	0.17966333418284108
89	38	0.32649859360029154
89	39	0.23717152501917838
89	40	0.4236049032180915
89	41	0.5333556948404237
89	42	0.4695674384988493
89	43	0.7945676745540098
89	44	0.6238064909351664
89	45	0.5543090308052356
89	46	0.5792855365271024
89	47	0.7466400697653484
89	48	0.3476538689201547
89	49	0.7917948197153848
89	50	0.7215632433076067
90	1	-0.03903939062590922
90	2	0.24618271920098778
90	3	0.07947896931484166
90	4	-0.06431159771723571
90	5	0.13557767666771525
90	6	0.02203927544822193
90	7	-0.1083766261548007
90	8	0.11368214553716172
90	9	0.11820162136677226
90	10	0.005121390565953732
90	11	-0.003027701884001033
90	12	0.044044985267674974
90	13	0.21735639838246357
90	14	0.037919471457705356
90	15	0.06752065186537237
90	16	0.1411087367061299
90	17	0.009471621023457999
90	18	0.1622559823147327
90	19	0.018421173189466344
90	20	0.005661168217045542
90	21	0.1901675113492658
90	22	0.158281152235503
90	23	0.05576740596387708
90	24	0.37673121128538156
90	25	0.23746996078120475
90	26	0.12938596539898128
90	27	0.11489713630038523
90	28	0.08127357801776469
90	29	0.0979853585283692
90	30	-0.25915207331670587
90	31	-0.018012535620741232
90	32	-0.06288753550320081
90	33	0.0479521950984676
90	34	-0.13337084632783558
90	35	0.22825056361347862
90	36	-0.07266270053094104
90	37	-0.2375062184333956
90	38	0.051820235348444044
90	39	-0.10834601646378417
90	40	0.10464795025537654
90	41	0.2229129088933206
90	42	0.26931620078363494
90	43	0.2954995530075024
90	44	0.13009974938980662
90	45	0.07251555477544258
90	46	-0.28635154813014907
90	47	-0.10445642686428869
90	48	-0.3161063222175571
90	49	-0.15064218612219804
90	50	-0.43256206355545146
91	1	0.27551633844851864
91	2	0.016762147018035023
91	3	0.17451543511105427
91	4	0.15911989005505234
91	5	0.14663816320032197
91	6	0.18797072297128636
91	7	0.17473640976361082
91	8	0.09827474290003835
91	9	0.02764086918928399
91	10	-0.017080080945646614
91	11	-0.0569294615800402
91	12	0.12674908907847282
91	13	-0.04643701040474468
91	14	0.20499399691936304
91	15	0.12707340249728105
91	16	0.07753911359985466
91	17	0.2508059632706505
91	18	0.1404489531903934
91	19	0.19031755558928154
91	20	0.03660477100551418
91	21	0.16134906754523115
91	22	0.20957476226882932
91	23	0.08337837307221463
91	24	0.039273674215841936
91	25	0.3650197490702922
91	26	0.2153905055113583
91	27	0.10020616983603503
91	28	0.4074130335262751
91	29	0.11810192027872546
91	30	0.27974477597410186
91	31	0.27517890578443627
91	32	0.5390234976138615
91	33	0.41039644992434887
91	34	0.6504505759187182
91	35	0.5143903411157709
91	36	0.2620095902938431
91	37	-0.027526021051208716
91	38	0.3713266188752442
91	39	0.2513210419619938
91	40	0.17971275150470944
91	41	0.5131500573163521
91	42	0.22683717062891162
91	43	0.51191157625545
91	44	0.3746540294922056
91	45	0.8149768752719595
91	46	0.8213473232816284
91	47	1.0164119903752535
91	48	0.5852750311223218
91	49	1.067758148751338
91	50	1.0332743958008876
92	1	-0.15361046954107138
92	2	-0.004971992417182491
92	3	-0.01680621484685929
92	4	-0.03123749878707116
92	5	-0.03770407296711653
92	6	-0.02870487203904304
92	7	0.13555373585222696
92	8	-0.14392316021468332
92	9	0.00896787615339889
92	10	-0.12864356146910438
92	11	0.020548153786911882
92	12	0.1000711982083402
92	13	0.09061051389310393
92	14	-0.010242859283280836
92	15	0.013413036690288038
92	16	0.09038827561103346
92	17	0.12183986546702386
92	18	0.0747031813988599
92	19	0.11398787012207379
92	20	0.01597264427405065
92	21	0.054499752476736774
92	22	0.09041963867504421
92	23	0.24404264184087054
92	24	0.33648803099245583
92	25	-0.002646892086822561
92	26	0.34737183251831993
92	27	0.25495477318798976
92	28	0.09637760075669632
92	29	0.008229723140900091
92	30	0.2640487478115574
92	31	0.40249198453242485
92	32	0.26580852860796966
92	33	0.2884480302411774
92	34	0.39662796935255784
92	35	0.37965398234941716
92	36	0.47369551667327414
92	37	0.4115877770661882
92	38	0.5240242541396469
92	39	0.45122920757000884
92	40	0.4629835864323866
92	41	0.42796600588909683
92	42	0.5386225842663208
92	43	0.40174091734368744
92	44	0.291222484378558
92	45	0.6190711585810575
92	46	0.593850575749677
92	47	0.28679539896177175
92	48	0.4493983953222127
92	49	0.3550543911941304
92	50	0.5659062164177087
93	1	0.10767497168224338
93	2	0.14718633826137761
93	3	0.24040149461475835
93	4	0.10086667451653142
93	5	0.19480628064868455
93	6	0.14196253796414027
93	7	0.05730429335461906
93	8	0.013404014044638757
93	9	0.24459227882940837
93	10	0.09466800272331
93	11	-0.04983254070177878
93	12	-0.06954492157503012
93	13	0.02610748745156144
93	14	-0.01557895358082817
93	15	0.07757359737840375
93	16	0.21596967095986486
93	17	0.11750727547021
93	18	0.059037364259644676
93	19	-0.138982821180889
93	20	-0.001007285639929023
93	21	0.04216302103360192
93	22	-0.03756698126760938
93	23	0.25696873295268574
93	24	-0.024582373594988383
93	25	0.24407977245602552
93	26	0.06612780575820665
93	27	0.024722215048456064
93	28	0.14013357399658588
93	29	0.014051640949119815
93	30	0.1124718124818358
93	31	-8.052438842653942E-4
93	32	-0.08467729490270415
93	33	-0.04011998505031755
93	34	0.035015991015505676
93	35	0.10554598617228805
93	36	0.4203505023374987
93	37	0.28481969806013296
93	38	0.2653112882269397
93	39	-0.16418175133409818
93	40	0.27626010761748176
93	41	0.2113603990079227
93	42	0.22508324052627415
93	43	0.2631458233647166
93	44	0.17670352929732047
93	45	0.2830326112730006
93	46	0.22562821193955074
93	47	0.3903076640143368
93	48	0.34164114779115096
93	49	0.2778562389163355
93	50	0.26053826484076836
94	1	0.2799475882657134
94	2	0.17368396397670693
94	3	0.16891421834542797
94	4	0.28756763640621585
94	5	0.1066837919113155
94	6	0.21673728531590086
94	7	0.12827409732393846
94	8	0.21695326523177982
94	9	0.07043241032825165
94	10	0.07218839721983983
94	11	0.3072081265330908
94	12	0.26186564703571236
94	13	0.14897671915738897
94	14	0.37572142386954965
94	15	0.2655682400181263
94	16	0.13646157404034653
94	17	0.22958568774343746
94	18	0.07652488404534807
94	19	0.2454229988605121
94	20	0.3261569661559989
94	21	0.0671082298488983
94	22	0.16439941347243803
94	23	-0.1427177397126016
94	24	-0.032679293112828134
94	25	0.3041522185780323
94	26	0.1683285850106131
94	27	0.20626367371155396
94	28	0.400056866337998
94	29	0.2660149917344583
94	30	0.2806807495328485
94	31	0.4678724621914654
94	32	0.32310609728042294
94	33	0.4776110511118645
94	34	0.41167494633025115
94	35	0.205007206189336
94	36	0.5583329691583927
94	37	0.46598066238498603
94	38	0.5226472190682827
94	39	0.59432610206904
94	40	0.42558130571805464
94	41	0.5650527160662477
94	42	0.44869215322565736
94	43	0.46176386792821233
94	44	0.29841605821489026
94	45	0.5658616627767117
94	46	0.6078576043661883
94	47	0.6591040843236016
94	48	0.6330389317921288
94	49	0.7105087410471072
94	50	0.43486555085075196
95	1	-0.1806383285529236
95	2	-0.18594013155832556
95	3	-0.1426335197568136
95	4	-0.34370479138365084
95	5	-0.373197377569241
95	6	-0.21886186757544834
95	7	-0.14203592091243422
95	8	-0.050680124967641405
95	9	-0.26504320588446717
95	10	-0.16457553006999603
95	11	-0.010604685985292406
95	12	-0.07049213871638926
95	13	-0.048461365435819914
95	14	-0.0064334087676627405
95	15	-0.116115976700506
95	16	0.058927601453724776
95	17	0.10640197105421834
95	18	0.12439534701375976
95	19	-0.286520056613341
95	20	0.11487983220694531
95	21	-0.17853857290420905
95	22	0.16984091003105561
95	23	0.006217491771607797
95	24	-0.04137098085916335
95	25	-0.2170843247480505
95	26	-0.15352858305809747
95	27	-0.016955339171559558
95	28	-0.0668823653815167
95	29	-0.06600453882616364
95	30	-0.10048873102482503
95	31	0.13154385462631524
95	32	0.059267047924578264
95	33	-0.10965878829045295
95	34	-0.09622257705347437
95	35	-0.07615639166936461
95	36	-0.060835805475406346
95	37	0.22867258543928415
95	38	0.08462145284673994
95	39	0.08722274304792421
95	40	0.2757048423966779
95	41	0.09628984766222004
95	42	0.25990163613641215
95	43	0.0746822748933269
95	44	0.23938317392757824
95	45	0.24596049211961457
95	46	0.001954315937460649
95	47	0.07364317485833993
95	48	0.0018841579819053322
95	49	0.11000282893462554
95	50	-0.10469559980516863
96	1	0.07449534056757301
96	2	0.16960681406997935
96	3	0.09542020618920333
96	4	0.11018904821340669
96	5	0.3382839604134489
96	6	0.07543620810581331
96	7	0.12342966090340468
96	8	0.23580444173776982
96	9	0.18287749668559172
96	10	0.32619032295854566
96	11	0.3869156549678294
96	12	0.22706694690933205
96	13	0.2851625529420687
96	14	0.3591871517386025
96	15	0.14466795717525116
96	16	0.18061816066850156
96	17	0.2190843938877478
96	18	0.3341977491834598
96	19	0.17086080351839428
96	20	0.15824157830019203
96	21	0.333762860648676
96	22	0.3684073571445765
96	23	0.31801524458059305
96	24	0.4514935419356121
96	25	0.3588552335626858
96	26	0.49218367317333644
96	27	0.38886281916500565
96	28	0.3952124299174642
96	29	0.3516953191100427
96	30	0.4814239643128957
96	31	0.38819502342393974
96	32	0.5075106227663682
96	33	0.4945966682509422
96	34	0.451949965888538
96	35	0.45642142054812496
96	36	0.44688084181892407
96	37	0.4467082305380856
96	38	0.557145022522576
96	39	0.8430021567118757
96	40	0.6592125267567468
96	41	0.4671409389705019
96	42	0.4361898965006148
96	43	0.30711802331125426
96	44	0.4959697682708608
96	45	0.40449077753870455
96	46	0.5066359638775353
96	47	0.5189163248002231
96	48	0.3397699903466176
96	49	0.709124616355524
96	50	0.6321634987354514
97	1	0.03094289803883754
97	2	0.01703856694354755
97	3	-0.02661643174183581
97	4	0.0056631861444387255
97	5	-0.05180224648309917
97	6	0.07031767362305885
97	7	0.005523770098804448
97	8	-0.2549462766530368
97	9	0.03426039898444344
97	10	-0.07278597014490629
97	11	-0.14909368411262847
97	12	-0.03514569676882928
97	13	-0.001205981540685741
97	14	-0.033323624123468676
97	15	0.16738706637065093
97	16	0.22372160894436632
97	17	0.1708624111291286
97	18	0.06049085263173737
97	19	0.3825166943229874
97	20	0.07239387715076617
97	21	-0.09125509912143315
97	22	0.04522129392618979
97	23	0.13572357791392875
97	24	0.1778764442344638
97	25	-0.004830111264901404
97	26	-0.051907562458850975
97	27	-0.0658785601453431
97	28	-0.37894346088713604
97	29	-0.1474066923842159
97	30	-0.3251493115491755
97	31	-0.19163615473697604
97	32	-0.19453679102673505
97	33	0.11043718549232295
97	34	0.04004263830233157
97	35	0.12650044353662793
97	36	-0.021509962778779368
97	37	0.09568452364153046
97	38	0.10276283861453095
97	39	0.18998491533256612
97	40	0.03322473940042414
97	41	0.12051737575210808
97	42	0.1330289769603823
97	43	0.11737305204688653
97	44	0.35651215332833175
97	45	0.09468474305594299
97	46	0.1941359638775353
97	47	0.2459278190530938
97	48	0.5512462834500695
97	49	0.1732050761256403
97	50	0.17526694701131618
98	1	-0.09337011320860711
98	2	-0.015729198905127362
98	3	-0.11530188675205721
98	4	-0.10495797949972996
98	5	-0.06803435282257198
98	6	-0.03693245418880764
98	7	0.00499654617242129
98	8	-0.05033546376959919
98	9	0.07325899305397598
98	10	0.025453421470636783
98	11	-0.05427325977725417
98	12	-0.07719579901831253
98	13	0.06543192745726856
98	14	-0.07810570490056534
98	15	-0.06681219232055469
98	16	0.08977477867851746
98	17	-0.00233863692813685
98	18	0.26486201827590605
98	19	0.073547496981476
98	20	0.08217148451272749
98	21	-0.0012276195713312177
98	22	0.17790598206524777
98	23	0.11249377218795331
98	24	-0.16732741568373655
98	25	-0.2535839456207327
98	26	-0.2059687843402358
98	27	-0.11866485871384924
98	28	-0.11585872162333288
98	29	-0.03426124248646545
98	30	-0.03562349355325978
98	31	-0.11176971813166148
98	32	-0.1287456356075083
98	33	-0.15167298833181064
98	34	-0.28221899257701466
98	35	-0.2087820206760469
98	36	-0.004638797134610684
98	37	-0.10940558372043085
98	38	0.13490752164111797
98	39	-0.06372162863470976
98	40	-0.13694077695949147
98	41	0.07623056593615729
98	42	0.22786537777837879
98	43	-0.05391081809626286
98	44	0.30562705619131236
98	45	0.0845556530763929
98	46	0.0015234894399043242
98	47	-0.002027191171855236
98	48	0.11289952987133489
98	49	-0.03154952510135445
98	50	0.04285385907675021
99	1	-0.05589904307893079
99	2	-0.007022685551461905
99	3	-0.26818017924682636
99	4	0.0840688747671905
99	5	0.02466980940512542
99	6	-0.09043893815339032
99	7	-0.09847136463173456
99	8	-0.061411471263816964
99	9	-0.12010274971814994
99	10	-0.014387142799591857
99	11	-0.30273951744596417
99	12	-0.11760577660914606
99	13	-0.3298143897243193
99	14	-0.2507481500715727
99	15	-0.13012727993672968
99	16	-0.05871352079615377
99	17	-0.10216964974911491
99	18	0.15068546341017708
99	19	-0.0014497477927761793
99	20	-0.09994893722048914
99	21	-0.16200422586793906
99	22	-0.05911690467660691
99	23	0.10544039428118879
99	24	0.06767497217857965
99	25	-0.09231139869005034
99	26	-0.09605364529318194
99	27	0.047769144445474865
99	28	-0.009323326156597034
99	29	0.11060852717666592
99	30	0.021189261305117668
99	31	0.16856531731890811
99	32	0.03147992554013257
99	33	0.22573783419491633
99	34	0.049289769040854026
99	35	0.09278662118133951
99	36	0.1386696779397809
99	37	0.28528968831219004
99	38	0.1982593456005617
99	39	0.1494410031569231
99	40	0.2488091954882492
99	41	-0.13603202544549475
99	42	0.05393716059312226
99	43	-0.1313326615259669
99	44	-0.3016246979690749
99	45	-0.016873390676586553
99	46	0.04156610359809321
99	47	0.17357252963194014
99	48	-0.18492200497308886
99	49	-0.11347157058094837
99	50	0.0679815178695975
100	1	-0.5825722382435572
100	2	-0.4692563950761155
100	3	-0.4802092043066253
100	4	-0.19867662618800352
100	5	-0.33872137070115116
100	6	-0.2135225296834662
100	7	-0.3164643331183541
100	8	-0.3019678919345381
100	9	-0.5515374674141214
100	10	-0.35940488211988253
100	11	-0.20354380699019714
100	12	-0.3661890390387086
100	13	-0.14052540736732055
100	14	-0.2788902572780714
100	15	-0.21122246222630991
100	16	-0.042587595702642034
100	17	-0.15252202810233229
100	18	-0.04222362458006046
100	19	-0.30524162783965636
100	20	-0.18858132392161764
100	21	-0.3158627287014184
100	22	-0.31297380214173387
100	23	-0.2959257741861663
100	24	-0.36469085916142063
